"WebURL","WebTitle","Description","DataURL","FileName"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=66D93AB4-D289-4AB1-A19F-27A0CE8A2254","各機場、港口入出境人數統計資料_1060219"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=00C6DA51-55A2-42E2-83AC-3AFAD188E400","各機場、港口入出境人數統計資料_1060528"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=900A12EF-106E-477F-A8F7-15BFC5859F33","各機場、港口入出境人數統計資料_1060827"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=51A5C402-2316-4DB8-B101-52D4C10A7F59","各機場、港口入出境人數統計資料_1060531"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=615F655D-AE72-494C-AE34-DEA3E609A1F0","各機場、港口入出境人數統計資料_1040405"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=7CD56058-0081-4C86-8E4E-1BB6E4974F66","各機場、港口入出境人數統計資料_1051106"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=47909B3C-1574-4B0B-8B19-A0DDBAD3A38B","各機場、港口入出境人數統計資料_1050717"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=BDD496A7-7B0C-43E2-90B4-C53B8DCD0A72","各機場、港口入出境人數統計資料_1051219"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F4BF6AC4-2291-4D72-AC8F-BFCF78F27D83","各機場、港口入出境人數統計資料_1050828"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=94C945FC-4C8B-4FA8-B88E-4CD4C7AA7BA0","各機場、港口入出境人數統計資料_1050619"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=A19BEC31-3DE4-40AF-B8CA-16FFAE0B13F0","各機場、港口入出境人數統計資料_1060813"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=8436DFBA-A42F-4097-8B0F-1126732E2D02","各機場、港口入出境人數統計資料_1040503"
